0.0	    241.0	5.0
0.0	    201.0	20.0
10.0	201.0	21.0
12.0	202.0	22.0
14.0	204.0	23.0
16.0	205.0	24.0
20.0	209.0	25.0
21.0	211.0	26.0
22.0	220.0	27.0
21.0	225.0	29.0
20.0	228.0	30.0
19.0	229.0	31.0
18.0	230.0	32.0
17.0	231.0	34.0
15.0	233.0	36.0
0.0	    234.0	39.0
0.0	    189.0	43.0
20.0	189.0	43.0
28.0	192.0	43.0
30.0	193.0	43.0
35.0	198.0	43.0
40.0	200.0	43.0
40.0	210.0	43.0
40.0	220.0	43.0
40.0	230.0	43.0
40.0	230.0	43.0
36.0	232.0	43.0
34.0	234.0	43.0
32.0	236.0	43.0
30.0	240.0	43.0
0.0	    240.0	43.0
